"date" "xco2_air" "lat"
736909 405.033666666667 -5.73917047726679
736909 403.599333333333 -53.130102354156
736909 403.573 -58.2116693829484
736909 403.545 -64.1580672368329
736909 403.522 -71.8051276612332
736909 404.887666666667 -8.62692655867864
736909 403.508333333333 -90
736909 404.854666666667 0
736909 403.496 11.5369590328155
736909 403.315333333333 14.4775121859299
736909 403.227333333333 17.4576031237221
736909 404.545 2.86598398259886
736909 403.164666666667 20.4873151147227
736909 403.024333333333 23.5781784782018
736909 402.706666666667 26.743683950403
736909 402.154 30
736909 401.380333333333 33.3670129692318
736909 400.467 36.869897645844
736909 399.532333333333 40.5416018735045
736909 398.689 44.4270040008057
736909 398.013333333333 48.5903778907291
736909 404.162333333333 5.73917047726679
736909 397.521 53.130102354156
736909 397.185 58.2116693829484
736909 396.958 64.1580672368329
736909 396.790333333333 71.8051276612332
736909 403.789 8.62692655867864
736909 396.64 90
736940 404.30575 -11.5369590328155
736940 404.13825 -14.4775121859299
736940 403.98825 -17.4576031237221
736940 404.54725 -2.86598398259886
736940 403.87325 -20.4873151147227
736940 403.797 -23.5781784782018
736940 403.7535 -26.743683950403
736940 403.73475 -30
736940 403.73425 -33.3670129692318
736940 403.74675 -36.869897645844
736940 403.76825 -40.5416018735045
736940 403.7945 -44.4270040008057
736940 403.81975 -48.5903778907291
736940 404.55175 -5.73917047726679
736940 403.8395 -53.130102354156
736940 403.852 -58.2116693829484
736940 403.8575 -64.1580672368329
736940 403.8595 -71.8051276612332
736940 404.45775 -8.62692655867864
736940 403.86025 -90
736940 404.41875 0
736940 403.0605 11.5369590328155
736940 402.742 14.4775121859299
736940 402.46725 17.4576031237221
736940 404.16475 2.86598398259886
736940 402.199 20.4873151147227
736940 401.88475 23.5781784782018
736940 401.48725 26.743683950403
736940 401.01 30
736940 400.5015 33.3670129692318
736940 400.0305 36.869897645844
736940 399.645 40.5416018735045
736940 399.34575 44.4270040008057
736940 399.0995 48.5903778907291
736940 403.816 5.73917047726679
736940 398.862 53.130102354156
736940 398.6025 58.2116693829484
736940 398.32 64.1580672368329
736940 398.03625 71.8051276612332
736940 403.42925 8.62692655867864
736940 397.7745 90
736970 404.6506 -11.5369590328155
736970 404.5724 -14.4775121859299
736970 404.4644 -17.4576031237221
736970 404.5516 -2.86598398259886
736970 404.3382 -20.4873151147227
736970 404.2016 -23.5781784782018
736970 404.0628 -26.743683950403
736970 403.9316 -30
736970 403.8184 -33.3670129692318
736970 403.734 -36.869897645844
736970 403.687 -40.5416018735045
736970 403.6808 -44.4270040008057
736970 403.7136 -48.5903778907291
736970 404.655 -5.73917047726679
736970 403.7754 -53.130102354156
736970 403.8508 -58.2116693829484
736970 403.9228 -64.1580672368329
736970 403.9812 -71.8051276612332
736970 404.6836 -8.62692655867864
736970 404.0232 -90
736970 404.3758 0
736970 403.5706 11.5369590328155
736970 403.5296 14.4775121859299
736970 403.5608 17.4576031237221
736970 404.1466 2.86598398259886
736970 403.6362 20.4873151147227
736970 403.734 23.5781784782018
736970 403.8506 26.743683950403
736970 403.9974 30
736970 404.1864 33.3670129692318
736970 404.4132 36.869897645844
736970 404.6476 40.5416018735045
736970 404.8346 44.4270040008057
736970 404.9188 48.5903778907291
736970 403.9044 5.73917047726679
736970 404.8728 53.130102354156
736970 404.7068 58.2116693829484
736970 404.466 64.1580672368329
736970 404.2122 71.8051276612332
736970 403.6994 8.62692655867864
736970 403.997 90
737001 405.176 -11.5369590328155
737001 405.050666666667 -14.4775121859299
737001 404.888333333333 -17.4576031237221
737001 405.228666666667 -2.86598398259886
737001 404.701 -20.4873151147227
737001 404.500333333333 -23.5781784782018
737001 404.296 -26.743683950403
737001 404.097333333333 -30
737001 403.916333333333 -33.3670129692318
