"WMIOD" "tracer" "cycle" "longitude_E" "longitude_reference_PS_E" "latitude_N" "latitude_reference_PS_N" "season_label" "date" "time" "mean_tracer_concentration_mmol_m3" "mean_tracer_concentration_error_mmol_m3" "tracer_dt_mmol_m2_d1" "tracer_dt_error_mmol_m2_d1" "gas_mmol_m2_d1" "gas_error_mmol_m2_d1" "EP_mmol_m2_d1" "EP_error_mmol_m2_d1" "entrainment_mmol_m2_d1" "entrainment_error_mmol_m2_d1" "vertical_diffusion_mmol_m2_d1" "vertical_diffusion_error_mmol_m2_d1" "vertical_advection_mmol_m2_d1" "vertical_advection_error_mmol_m2_d1" "tracer_background_dt_mmol_m2_d1" "Bio_mmol_m2_d1" "Bio_error_mmol_m2_d1" "integration_depth_m" "MLD_m"
5906222 "DIC" 17 103.387 106.019 -39.175 -37.241 "UP" 737966.982777807 2020-06-24 2152.51420273699 8.47517973693984 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 70 165
5906222 "DIC" 18 103.164 98.406 -39.246 -40.829 "UP" 737977.247800933 2020-07-05 2156.83931955681 8.47571019762582 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71 176
5906222 "DIC" 19 102.922 98.406 -39.277 -40.829 "UP" 737987.4917477 2020-07-15 2156.85966486128 8.47615066282768 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72 169
5906222 "DIC" 20 102.821 98.406 -39.235 -40.829 "UP" 737997.734641225 2020-07-25 2157.23707572888 8.47620287935733 25.2268101108051 0.792135445359534 1.1530164460872 0.263325832035144 0 0 0 0 -0.0235583816635955 0.0133426555940009 2.49091131848824 1.15966302342096 12.5827181957628 8.62711387189618 1.35563023082658 73 168
5906222 "DIC" 21 102.716 98.406 -39.137 -40.829 "UP" 738007.977060214 2020-08-04 2159.85603305532 8.47638571872462 31.6521782635235 0.985678597666427 1.54792609661485 0.353515276129193 0 0 0 0 -0.0175736384892426 0.0186927395591139 2.1575376727479 0.981352707667274 17.8984845533106 9.40320023560524 1.1866813500403 74 179
5906222 "DIC" 22 102.337 98.406 -39.251 -40.829 "UP" 738018.239398155 2020-08-15 2163.69115264222 8.47654750097308 27.5910554580638 0.858644206141301 1.88303983874672 0.430048533978849 0 0 0 0 -0.0173526613587851 0.0133738631354214 1.66704620371362 0.768483203485648 17.7013920160034 5.62663122010183 0.925681943342141 75 242
5906222 "DIC" 23 101.697 98.406 -39.535 -40.829 "UP" 738028.493101866 2020-08-25 2162.7078860591 8.47652046305686 21.1980735812182 0.698381814594072 1.5772686636655 0.360216529965494 0 0 0 0 -0.010854384388077 0.0131054014470798 1.04786424894912 0.482608546694322 17.9147846359697 -0.114755130251154 0.58775784495047 76 188
5906222 "DIC" 24 101.389 98.406 -39.799 -40.829 "UP" 738038.750254652 2020-09-04 2163.39462497401 8.476700677597 12.240495565931 0.449095973891452 1.44339713151577 0.329642956874863 0 0 0 0 -0.0190025144228927 0.0152165160116668 0.4294881543923 0.201085655769807 15.920522988328 -6.26243797843011 0.368317090078897 76 236
5906222 "DIC" 25 100.95 98.406 -40.008 -40.829 "UP" 738049.008344908 2020-09-15 2164.68198106811 8.47668500486725 2.10869992329191 0.143610906310984 1.45993470433849 0.333419806839286 0 0 0 0 -0.00979842412189747 0.00819019005691606 0.0631567407890753 0.026426602031654 13.1154226728393 -13.1665145365751 0.514024172474217 76 237
5906222 "DIC" 26 100.381 98.406 -40.484 -40.829 "UP" 738059.268298619 2020-09-25 2164.09450313234 8.47672173535705 -4.16430322318187 0.0518317050480588 1.13688415255891 0.259641539733514 0 0 0 0 -0.0224232075858417 0.0137660178857934 -0.633694985295117 0.298503279711021 10.6200442747098 -15.8001658739276 0.693107450060587 76 252
5906222 "DIC" 27 100.408 98.406 -40.648 -40.829 "P" 738069.514004645 2020-10-05 2164.65561217893 8.47658460145409 -7.40799198116679 0.182436114991839 0.940291545589347 0.214743731052732 0 0 0 0 0.0251870245923895 0.0227428191467205 -1.30867500482221 0.565134985896655 5.62486090247347 -12.9846913929867 0.753264612504312 74 247
5906222 "DIC" 28 99.877 98.406 -40.675 -40.829 "P" 738079.778078727 2020-10-15 2161.74070957541 8.47635366045916 -7.69462938083106 0.233940099747058 0.972499918501012 0.222099477472693 0 0 0 0 0.0221278762458907 0.0209315168498928 -1.19088969158182 0.513384285202628 2.773925224804 -10.430421373732 0.689378619015811 73 58
5906222 "DIC" 29 99.195 98.406 -41.171 -40.829 "P" 738090.044212964 2020-10-26 2159.45745092588 8.47598705054353 -8.80159353743182 0.2912902736025 1.70992678550769 0.390512984477361 0 0 0 0 0.0411935103605822 0.0165814098814759 -1.06151292759565 0.456500293467158 1.12120322180096 -10.6908965450381 0.744228012132261 72 67
5906222 "DIC" 30 99.542 98.406 -41.18 -40.829 "P" 738100.305451398 2020-11-05 2159.7689098215 8.47559148167889 -12.2689544193569 0.320133862906916 1.62915426697491 0.372066161172804 0 0 0 0 0.0426244636448174 0.0143641555869856 -1.31802988726472 0.569497803248919 0.904802628804784 -13.581407430522 0.832376492575658 70 31
5906222 "DIC" 31 99.326 98.406 -40.696 -40.829 "P" 738110.549571776 2020-11-15 2158.29755467997 8.47592851751542 -16.056215215561 0.313367065381069 1.94382045331572 0.443929607364492 0 0 0 0 0.0717958244050411 0.0268152209139376 -0.436003162613431 0.20353406317725 -1.87980739332242 -15.7022025108015 0.564909692026394 69 127
5906222 "DIC" 32 98.563 98.406 -40.692 -40.829 "P" 738120.827222247 2020-11-25 2158.975084192 8.47570919874669 -19.0431519932278 0.237773457106731 1.57684938723037 0.360120775636484 0 0 0 0 0.0777977019072845 0.0390615353291179 1.03135293978331 0.447726150109842 -3.34673478823917 -18.2623038879451 0.633861851881332 68 92
5906222 "DIC" 33 98.084 98.406 -41.219 -40.829 "P" 738131.079212965 2020-12-06 2157.06158965365 8.47544219687495 -23.3282946824931 0.128563431597563 1.42684111968009 0.325861895809681 0 0 0 0 0.154968763492652 0.058720780905126 2.81805531197229 1.22363067169795 -5.36183592726663 -22.1510131220755 1.25383626371136 66 69
5906222 "DIC" 34 98.217 98.406 -41.309 -40.829 "P" 738141.332280102 2020-12-16 2148.52410864105 8.47392469228187 -27.7204844867845 0.0817593645263683 0.740344486904616 0.169079832875208 0 0 0 0 0.23445518771856 0.0908584109969015 1.96682076428956 0.852911962684299 -7.64016111087759 -22.7073640354501 0.848949465531665 64 19
5906222 "DIC" 35 98.406 98.406 -40.829 -40.829 "P" 738151.580011591 2020-12-26 2138.30626425699 8.47320639003737 -26.6294478067377 0.0308763296473808 0.650905651241348 0.148653796544844 0 0 0 0 0.388764820677068 0.147001037275444 0.952727365153228 0.414702522640464 -10.5562974661938 -17.6252909050458 0.478664013925262 62 25
5906222 "DIC" 36 98.444 98.406 -40.246 -40.829 "P" 738161.828321784 2021-01-05 2133.77162474509 8.47099477244015 -25.6212768331616 0.0891341451640935 0.482306204983861 0.110149064355569 0 0 0 0 0.453597829678723 0.151442994763604 -0.805131056463095 0.367378489851849 -9.09491142682176 -16.2474933356139 0.495102935015772 60 12
5906222 "DIC" 37 98.881 98.406 -39.98 -40.829 "P" 738172.09328704 2021-01-16 2129.01445677445 8.4692263975986 -24.1478322696306 0.0629386200815077 0.633669066650027 0.144717306311459 0 0 0 0 0.593806892842848 0.187380527081991 -1.93275899034884 0.84593097087594 -7.82569053663085 -15.2666872427031 0.959683565040262 59 12
5906222 "DIC" 38 99.395 98.406 -40.064 -40.829 "P" 738182.343287047 2021-01-26 2117.24487386151 8.46971197612278 -19.8166692352801 0.0280195395918547 1.39113835148193 0.317708099587917 0 0 0 0 0.667483086863868 0.206374357044994 -4.16408956670451 1.81560218143485 -8.50873305103791 -8.84822627265193 1.93136100047805 59 31
5906222 "DIC" 39 99.659 98.406 -40.072 -40.829 "P" 738192.592604184 2021-02-05 2110.8032864133 8.46869340700379 -11.9670331873611 0.0595991546769267 1.36007730491059 0.310614379493952 0 0 0 0 0.696266496898093 0.225100326169254 -3.79066638176183 1.65468007259517 -8.72717936500308 -1.16581560100186 1.77435256963704 59 31
5906222 "DIC" 40 99.739 98.406 -39.959 -40.829 "P" 738202.842731507 2021-02-15 2120.85216447486 8.4707101579536 -8.55084079461007 0.347472709512705 1.32156422086165 0.301818763493989 0 0 0 0 1.04430817388471 0.348900696456059 -1.94821554572348 0.910934281581693 -9.43692180218438 0.889703549862861 1.14428941955522 60 45
5906222 "DIC" 41 99.746 98.406 -39.839 -40.829 "P" 738213.100949077 2021-02-26 2121.87351657059 8.47007149598419 -5.26625760477947 0.620865317305314 1.69579781153415 0.387286210184583 0 0 0 0 1.20944232214644 0.436292426842226 0.532543989083928 0.270768746384396 -12.4877737567121 4.3831874263946 0.708190989989309 61 14
5906222 "DIC" 42 99.733 98.406 -39.613 -40.829 "P" 738223.35093751 2021-03-08 2114.42590561779 8.46710693232332 1.46767216156104 0.462166228044468 1.7676182878362 0.403688566580778 0 0 0 0 1.30527830696104 0.464027748476623 1.58523900517504 0.694137854654042 -14.9058122520853 12.4654821857171 0.874525660118391 63 15
5906222 "DIC" 43 99.861 98.406 -39.459 -40.829 "P" 738233.599513907 2021-03-18 2115.62416788719 8.46855187019026 5.16173205581677 0.451223301472892 1.05275906621455 0.240429057178013 0 0 0 0 1.54509235982392 0.476629258161204 1.38679066448456 0.595027407348005 -14.2591942449624 16.2701055976085 0.753854253488056 64 38
5906222 "DIC" 44 99.957 98.406 -39.32 -40.829 "P" 738243.855729192 2021-03-28 2119.24334074795 8.46983078721882 5.27895664390354 0.562808335248655 1.14588648576139 0.261697492091214 0 0 0 0 1.94587931076289 0.6084487210139 1.0071579895529 0.573903688064412 -13.9425980164723 16.070483641941 0.842484245949664 66 56
5906222 "DIC" 45 100.194 98.406 -39.109 -40.829 "UP" 738254.108506948 2021-04-08 2125.06882730133 8.47107797452031 6.86864639361428 0.355111144158184 1.69990844637689 0.388224996742077 0 0 0 0 1.55094997816243 0.491540083831797 -1.66140690102523 0.795527301134804 -12.8552166836087 19.0074397377696 1.21123267974938 68 53
5906222 "DIC" 46 100.534 98.406 -38.767 -40.829 "UP" 738264.35675927 2021-04-18 2125.92219322564 8.47113928132248 8.51064821927889 0.252560956460301 1.52380309483082 0.348006066319117 0 0 0 0 1.69705670842118 0.535839143671357 8.10629418685498 3.47388479023658 -10.207302613602 8.14484691809893 3.34527365732415 69 64
5906222 "DIC" 47 101.046 98.406 -38.523 -40.829 "UP" 738274.621145852 2021-04-28 2126.39178188113 8.47130875447112 6.99021615547995 0.657696635498978 1.75952867499128 0.401841061247738 0 0 0 0 1.41657423621363 0.456275986478163 8.13986480528181 3.48275243719667 -7.93665284975894 4.27404165193015 3.46419788596588 70 58
